636.800831   0.772947   -0.450223
636.863663   -0.943245   -0.786117
636.926495   -0.062313   -0.633360
636.989326   0.190687   -0.430595
637.052158   -0.252205   -0.645777
637.114990   -1.287184   0.589869
637.177822   0.596794   -0.169031
637.240654   0.712629   -0.118558
637.303486   -1.026290   0.769483
637.366318   0.143251   0.111187
637.429149   -0.801236   -0.581787
637.491981   -0.545183   0.366611
637.554813   -0.059450   -0.008840
637.617645   0.904033   0.179529
637.680477   -0.667512   0.411431
637.743309   -0.975288   0.768931
637.806141   -1.293963   0.295132
637.868972   -0.996469   -0.457837
637.931804   1.391681   0.140483
637.994636   1.015799   0.657049
638.057468   -0.238242   -0.022063
638.120300   1.440364   0.230579
638.183132   -0.124326   0.404105
638.245964   0.568630   0.662603
638.308795   -0.399615   0.642720
638.371627   1.298490   -0.054097
638.434459   -1.162474   -0.051397
638.497291   -0.830198   0.402934
638.560123   0.634498   0.804231
638.622955   1.280132   -0.461406
638.685786   0.237631   0.585752
638.748618   1.450365   -0.070074
638.811450   -0.632693   0.105669
638.874282   1.028236   -0.750537
638.937114   -0.879469   -0.484586
638.999946   -0.777774   -0.050818
639.062778   0.836488   0.669653
639.125609   0.901201   -0.206450
639.188441   -0.957407   -0.013038
639.251273   0.423821   0.338044
639.314105   1.349579   -0.261231
639.376937   0.343188   -0.535649
639.439769   -1.295152   -0.112550
639.502601   1.163397   0.191404
639.565432   -0.520994   -0.579366
639.628264   -1.085951   -0.006391
639.691096   -1.411293   -0.468978
639.753928   0.400688   -0.081787
639.816760   -1.346506   -0.378170
639.879592   0.515287   0.048040
639.942424   -0.511841   -0.862693
640.005255   -0.336328   -0.632706
640.068087   -0.254145   -0.666185
640.130919   -1.245729   0.204971
640.193751   0.173283   -0.401105
640.256583   -1.162903   -0.846655
640.319415   0.454336   -0.206174
640.382247   -1.395243   0.465912
640.445078   -0.485923   -0.421097
640.507910   -1.436566   -0.256183
640.570742   -0.794855   0.637335
640.633574   -0.040365   -0.152968
640.696406   0.560265   0.281022
640.759238   -0.581204   0.156648
640.822069   -1.264064   -0.235419
640.884901   -0.592138   0.419291
640.947733   -0.481514   0.422841
641.010565   1.011910   0.455454
641.073397   -0.301265   0.446291
641.136229   1.098429   -0.174193
641.199061   -1.201398   0.417267
641.261892   0.268665   0.394436
641.324724   -0.945681   0.530312
641.387556   1.330507   0.216762
641.450388   0.488208   0.757937
641.513220   0.756547   0.732771
641.576052   1.314196   -0.042928
641.638884   0.707176   0.684427
641.701715   0.171760   0.563010
641.764547   0.986856   -0.630339
641.827379   -0.430577   0.273522
641.890211   0.110173   0.390965
641.953043   0.101028   0.203198
642.015875   -0.049681   0.043341
642.078707   -0.862710   -0.387280
642.141538   -0.175403   0.020145
642.204370   0.266641   0.317186
642.267202   0.431203   -0.593840
642.330034   1.301017   -0.658615
642.392866   -0.689595   -0.422275
642.455698   0.403718   0.211818
642.518530   -0.264859   -0.297147
642.581361   0.541815   -0.090964
642.644193   0.639684   -0.730476
642.707025   1.062577   -0.678904
642.769857   1.049857   -0.630030
642.832689   -1.098824   -0.178307
642.895521   0.904759   -0.603211
642.958352   -0.687495   -0.737782
643.021184   -1.063919   -0.025365
643.084016   -1.266685   0.520664
643.146848   -0.931380   0.362486
643.209680   -0.020445   -0.594940
643.272512   1.079925   0.244846
643.335344   1.151632   -0.038704
643.398175   -1.462556   0.141668
643.461007   0.982615   0.452227
643.523839   0.676498   0.294744
643.586671   -0.756162   -0.726910
643.649503   0.015078   0.034992
643.712335   0.502878   0.089197
643.775167   0.262514   0.243959
643.837998   -0.437593   -0.421962
643.900830   0.818792   0.706046
643.963662   0.208134   0.178762
644.026494   -0.608200   0.369491
644.089326   -0.364592   0.620920
644.152158   0.630355   0.580277
644.214990   1.333745   0.163484
644.277821   -1.073732   0.693524
644.340653   -0.647423   -0.280123
644.403485   -1.145609   -0.179622
644.466317   1.310642   0.677607
644.529149   1.316982   0.309696
644.591981   -0.124374   0.586951
644.654813   -0.132709   0.633642
644.717644   -0.563705   -0.108012
644.780476   1.245663   -0.681413
644.843308   0.824794   0.719309
644.906140   -0.297537   0.357063
644.968972   -0.318262   -0.056463
645.031804   0.770908   -0.520031
645.094635   -0.150675   0.168875
645.157467   0.997525   -0.729024
645.220299   1.450096   0.148767
645.283131   0.042716   0.053810
645.345963   0.722353   -0.642941
645.408795   1.167223   0.486627
645.471627   0.431538   -0.681842
645.534458   -0.627097   -0.593184
645.597290   0.293654   -0.301852
645.660122   0.178209   -0.504897
645.722954   0.559405   -0.337842
645.785786   1.245694   -0.102910
645.848618   -0.172344   -0.302227
645.911450   -0.355999   -0.458696
645.974281   0.345889   0.104980
646.037113   0.448259   0.164619
646.099945   0.019849   -0.332159
646.162777   -0.122996   -0.522325
646.225609   -1.302162   -0.068566
646.288441   -1.156756   -0.015645
646.351273   -0.081459   -0.547642
646.414104   -0.787127   -0.704659
646.476936   0.486208   -0.306007
646.539768   -0.397781   -0.530012
646.602600   -0.950244   -0.825225
646.665432   0.593329   -0.104487
646.728264   0.555610   0.320086
646.791096   -0.455411   -0.513192
646.853927   0.353381   0.051314
646.916759   -0.817443   0.504723
646.979591   -1.082349   -0.590598
647.042423   -1.310735   -0.276557
647.105255   0.859120   0.327047
647.168087   -0.611283   0.755904
647.230918   0.829902   0.756486
647.293750   -0.515546   0.337878
647.356582   -1.123577   0.688962
647.419414   -0.438747   0.322577
647.482246   1.278366   -0.140740
647.545078   -0.128344   0.438478
647.607910   -0.487963   0.731998
647.670741   0.389485   0.803049
647.733573   0.087700   0.643797
647.796405   1.397651   -0.513709
647.859237   0.415073   0.792543
647.922069   1.213694   -0.687077
647.984901   0.544129   0.792548
648.047733   1.153979   0.689746
648.110564   -1.162163   -0.007608
648.173396   0.068132   0.178218
648.236228   -0.210118   0.196437
648.299060   1.127617   -0.755378
648.361892   -0.719341   -0.012978
648.424724   1.372685   -0.097539
648.487556   0.908189   0.571708
648.550387   0.691129   0.568692
648.613219   0.578801   -0.766432
648.676051   1.204693   -0.581081
648.738883   -1.042638   -0.035644
648.801715   0.992165   -0.892090
648.864547   0.266069   -0.563429
648.927379   0.632349   0.346850
648.990210   0.725596   -0.198641
649.053042   0.482318   -0.669789
649.115874   0.757798   -0.630013
649.178706   -1.348585   0.360199
649.241538   0.346738   -0.662786
649.304370   -1.248174   0.512042
649.367201   -1.402873   -0.246277
649.430033   -1.422479   0.413665
649.492865   -0.135375   -0.414845
649.555697   0.503828   -0.366669
649.618529   1.121961   0.041962
649.681361   -1.161448   -0.847788
649.744193   -1.262476   -0.714686
649.807024   -1.044488   0.159687
649.869856   0.294941   0.156643
649.932688   -0.580196   0.425113
649.995520   -0.868292   0.509506
650.058352   -0.417634   -0.448786
650.121184   -1.033149   -0.548744
650.184016   -0.718796   0.449677
650.246847   0.660347   0.420300
650.309679   -0.974643   -0.529051
650.372511   -1.189044   -0.359945
650.435343   -0.483930   0.714298
650.498175   0.200530   0.370602
650.561007   -0.970796   -0.407142
650.623839   -0.485570   0.258670
650.686670   -1.205696   -0.054977
650.749502   1.250592   0.522235
650.812334   -1.154135   0.035014
650.875166   0.201361   0.728119
650.937998   1.090155   -0.368132
651.000830   -0.449092   0.416441
651.063662   -0.758902   0.447376
651.126493   -1.044357   -0.307964
651.189325   -0.340774   0.334719
651.252157   1.174959   -0.792572
651.314989   -0.152409   0.290816
651.377821   0.648693   -0.405731
651.440653   -0.189221   -0.076969
651.503485   1.018763   0.678020
651.566316   0.884281   -0.512233
651.629148   0.406275   0.428616
651.691980   -0.374256   -0.387915
651.754812   -0.198831   -0.122961
651.817644   0.372565   -0.255793
651.880476   1.054113   -0.742660
651.943307   1.152348   0.404353
652.006139   -0.529256   -0.536127
652.068971   0.458815   -0.319416
652.131803   0.170379   -0.520352
652.194635   0.370025   -0.290430
652.257467   -1.080306   -0.112858
652.320299   1.209843   -0.090139
652.383130   -1.303776   0.340637
652.445962   -1.173626   -0.745756
652.508794   0.379823   -0.477160
652.571626   -0.092844   -0.336739
652.634458   -1.251244   0.091295
652.697290   1.019442   -0.342757
652.760122   -1.268463   0.417168
652.822953   -1.201377   0.476783
652.885785   -1.433828   -0.021039
652.948617   0.788177   0.399089
653.011449   -1.148398   -0.715902
653.074281   0.586773   0.043323
653.137113   0.852382   -0.051895
653.199945   -0.535651   0.623410
653.262776   -1.260711   -0.253252
653.325608   1.039166   -0.017391
653.388440   0.589446   0.439247
653.451272   -0.519027   0.698551
653.514104   -0.825327   0.080402
653.576936   1.014450   0.536536
653.639768   -0.072288   0.125181
653.702599   -0.133441   0.613727
653.765431   -0.139995   0.285257
653.828263   0.277452   0.701885
653.891095   -0.660039   0.598393
653.953927   -0.919521   -0.368500
654.016759   -1.092223   0.399911
654.079590   1.208445   0.027092
654.142422   1.354829   -0.146237
654.205254   -0.059804   0.260527
654.268086   0.590890   0.805821
654.330918   -0.190231   0.080500
654.393750   -1.099473   0.197027
654.456582   1.098074   -0.324739
654.519413   -0.518721   -0.312160
654.582245   1.018151   -0.467216
654.645077   0.866027   0.720090
654.707909   0.694798   0.554541
654.770741   1.294273   0.344922
654.833573   0.439694   -0.365462
654.896405   0.446306   -0.671838
654.959236   0.638891   -0.764108
655.022068   0.467425   -0.458523
655.084900   0.339697   -0.582346
655.147732   -1.013601   -0.477665
655.210564   1.140783   -0.616760
655.273396   0.908323   0.396631
655.336228   -0.273340   -0.389544
655.399059   -1.162183   -0.328706
655.461891   -0.518244   -0.606340
655.524723   0.809578   0.335283
655.587555   -0.267648   -0.756096
655.650387   1.174017   -0.027012
655.713219   0.348569   -0.086136
655.776051   0.567367   -0.456423
655.838882   -0.202192   -0.444209
655.901714   1.157105   -0.057072
655.964546   0.567788   -0.267835
656.027378   0.515986   0.202598
656.090210   -0.883751   -0.802639
656.153042   -1.134013   0.826223
656.215873   0.629918   0.001774
656.278705   0.931831   -0.042471
656.341537   0.700281   0.111620
656.404369   -1.140992   -0.418587
656.467201   0.752928   0.370354
656.530033   -1.368343   0.181444
656.592865   -0.566732   0.434913
656.655696   -0.400726   0.453316
656.718528   0.979369   0.368799
656.781360   0.341140   0.410676
656.844192   -1.102251   -0.327056
656.907024   -0.170138   0.452571
656.969856   -0.784369   0.688821
657.032688   1.114739   -0.410564
657.095519   1.291402   0.294616
657.158351   -0.410507   0.643160
657.221183   0.804075   0.751268
657.284015   1.373980   -0.156905
657.346847   -0.743452   0.455531
657.409679   -1.059253   0.209210
657.472511   -1.148374   0.097298
657.535342   0.944821   -0.687202
657.598174   1.421391   0.095774
657.661006   1.335525   0.360312
657.723838   0.534687   0.606133
657.786670   0.735253   0.610755
657.849502   -1.053544   0.083884
657.912334   -1.251277   -0.028623
657.975165   -0.990298   0.057951
658.037997   0.495612   -0.232644
658.100829   0.560224   -0.688938
658.163661   0.428812   -0.617416
658.226493   0.363396   -0.228970
658.289325   1.183886   -0.648091
658.352156   -1.016208   -0.480073
658.414988   0.358947   -0.356999
658.477820   0.929142   0.343066
658.540652   -0.202198   -0.719576
658.603484   -0.119075   -0.613284
658.666316   -0.151747   -0.638691
658.729148   -1.022315   -0.834857
658.791979   -0.572216   -0.888157
658.854811   0.467431   0.066444
658.917643   -1.118234   0.590777
658.980475   -0.357139   -0.575995
659.043307   0.993846   -0.321207
659.106139   0.334483   -0.266978
659.168971   -0.808606   -0.765892
659.231802   1.013164   -0.189548
659.294634   0.345016   -0.088321
659.357466   0.397128   0.021656
659.420298   -0.936146   0.409214
659.483130   -0.632700   0.756508
659.545962   0.147818   0.048706
659.608794   -0.838585   0.291265
659.671625   1.051600   0.005636
659.734457   -0.809659   0.262235
659.797289   -1.100815   -0.445581
659.860121   0.508287   0.526649
659.922953   1.352046   -0.037922
659.985785   1.354249   0.078502
660.048617   0.070474   0.496608
660.111448   1.118017   0.191239
660.174280   -1.160233   0.236223
660.237112   0.931905   0.787330
660.299944   0.155415   0.668619
660.362776   1.261543   0.048545
660.425608   -0.216240   0.570803
660.488439   -0.547195   -0.023627
660.551271   1.442070   -0.155493
660.614103   1.157291   0.687197
660.676935   1.345943   -0.489223
660.739767   -0.042578   0.117848
660.802599   1.099693   0.713250
660.865431   -0.227705   0.136400
660.928262   1.448175   0.170231
660.991094   -0.325196   -0.059866
661.053926   1.003798   -0.808032
661.116758   -1.301801   -0.189780
661.179590   -0.903457   -0.159303
661.242422   -0.890672   -0.219951
661.305254   0.461958   -0.646030
661.368085   -0.892555   -0.463475
661.430917   0.192809   0.052396
661.493749   0.362987   -0.688778
661.556581   0.824844   -0.704082
661.619413   0.327672   -0.654694
661.682245   0.426653   -0.252477
661.745077   -1.321093   -0.478555
661.807908   -1.273828   -0.237778
661.870740   -0.971146   -0.795738
661.933572   0.324275   -0.044822
661.996404   0.537590   -0.021918
662.059236   0.518485   0.011901
662.122068   -0.883028   0.159798
662.184900   0.137955   -0.121226
662.247731   1.088646   0.355010
662.310563   -0.904682   0.061731
662.373395   -1.196622   0.715547
662.436227   -1.200271   -0.527611
662.499059   -1.236443   -0.592799
662.561891   0.637544   0.056773
662.624722   -1.316088   -0.393782
662.687554   -0.829103   0.792243
662.750386   0.616749   0.320219
662.813218   -0.683236   0.414797
662.876050   -0.447794   0.238239
662.938882   -1.278632   0.499809
663.001714   1.365561   0.273644
663.064545   0.521819   0.537190
663.127377   0.072687   0.650891
663.190209   -0.611760   0.223242
663.253041   -0.757585   0.070021
663.315873   1.255455   0.551458
663.378705   -0.010365   0.352637
663.441537   1.199527   -0.356195
663.504368   -0.490370   0.466463
663.567200   1.240533   -0.634684
663.630032   0.821864   0.934702
663.692864   -0.659514   -0.100941
663.755696   0.145697   0.572449
663.818528   1.382051   0.342723
663.881360   -0.214840   -0.017494
663.944191   0.696812   0.661249
664.007023   0.981953   -0.839830
664.069855   -1.125018   0.105514
664.132687   -0.779065   -0.066962
664.195519   -0.477197   -0.223990
664.258351   0.912024   -0.155893
664.321183   -0.148686   -0.094072
664.384014   0.797362   -0.837259
664.446846   -0.950103   -0.273568
664.509678   0.319757   0.192065
664.572510   0.383354   -0.185782
664.635342   0.139297   -0.373268
664.698174   -1.077467   -0.393893
664.761005   0.584547   -0.785776
664.823837   0.565579   -0.648729
664.886669   0.304146   -0.143915
664.949501   0.792484   -0.648496
665.012333   -0.388662   -0.497266
665.075165   -0.314373   -0.667819
665.137997   -1.262924   0.593609
665.200828   -0.454187   -0.785716
665.263660   -0.276283   -0.626932
665.326492   0.615326   0.131752
665.389324   -0.988351   -0.902169
665.452156   1.119015   0.344398
665.514988   -0.461327   -0.597598
665.577820   -1.101388   -0.713749
665.640651   0.684562   0.025827
665.703483   0.971216   -0.114931
665.766315   -0.898320   -0.590096
665.829147   -1.362138   -0.204747
665.891979   0.815052   0.297083
665.954811   -0.961528   -0.536067
666.017643   -0.321064   0.363802
666.080474   -0.553224   0.358151
666.143306   -0.284455   0.605554
666.206138   -0.792549   0.829551
666.268970   0.567542   0.599795
666.331802   1.140713   0.514148
666.394634   -0.631445   -0.310850
666.457466   -0.631987   -0.058918
666.520297   0.845706   0.772547
666.583129   -0.758034   0.602520
666.645961   -0.427599   0.536834
666.708793   1.425178   0.178824
666.771625   0.014691   0.604301
666.834457   -0.287947   0.042870
666.897289   -0.784749   0.341205
666.960120   -0.416904   0.272172
667.022952   -0.518405   0.166808
667.085784   1.313178   0.573757
667.148616   0.646880   -0.254662
667.211448   1.185836   0.507527
667.274280   0.966552   -0.280694
667.337111   0.966606   0.692855
667.399943   0.737126   0.565989
667.462775   -0.642795   -0.321542
667.525607   0.729391   -0.834483
667.588439   1.252226   0.148454
667.651271   0.950494   0.489324
667.714103   -1.007196   -0.285541
667.776934   -0.881712   -0.649804
667.839766   0.177785   -0.516479
667.902598   0.935785   -0.739919
667.965430   0.074313   -0.474787
668.028262   0.785900   -0.692435
668.091094   0.545106   0.260788
668.153926   -0.018726   -0.619906
668.216757   -0.537437   -0.789089
668.279589   0.065646   -0.517380
668.342421   0.287288   -0.075019
668.405253   -1.113751   0.049149
668.468085   0.295528   0.152243
668.530917   -0.722130   -0.814179
668.593749   0.190314   -0.283888
668.656580   0.422219   -0.139144
668.719412   -1.141264   0.752322
668.782244   -1.004954   0.229944
668.845076   0.178557   0.168216
668.907908   -0.679578   0.077820
668.970740   -0.741733   0.760359
669.033572   1.121634   0.439258
669.096403   -0.792715   0.802445
669.159235   0.685095   0.521243
669.222067   -0.304636   0.287837
669.284899   -0.308919   0.275515
669.347731   -0.345956   0.424200
669.410563   0.111327   0.674007
669.473394   -0.942947   0.725866
669.536226   -0.124058   0.045769
669.599058   1.118188   0.093539
669.661890   -0.271089   0.137268
669.724722   -0.504175   0.514217
669.787554   -1.051950   0.444722
669.850386   -0.195762   0.193419
669.913217   0.933566   -0.159107
669.976049   1.083912   -0.665022
670.038881   0.943387   -0.489861
670.101713   0.332671   0.587939
670.164545   -0.357410   0.217579
670.227377   -1.040642   0.143164
670.290209   1.182716   0.710056
670.353040   -0.788687   -0.504220
670.415872   0.891770   -0.497988
670.478704   0.672201   0.610560
670.541536   -0.623964   -0.319804
670.604368   1.296651   0.236779
670.667200   1.263864   0.323801
670.730032   -0.034138   -0.072973
670.792863   1.165810   -0.547607
670.855695   -0.535046   -0.542232
670.918527   0.673830   0.004004
670.981359   0.376634   0.139000
671.044191   1.160493   -0.514620
671.107023   0.901862   0.368425
671.169855   1.091607   0.195194
671.232686   -0.661142   -0.690399
671.295518   0.643562   -0.075676
671.358350   -1.280440   -0.050605
671.421182   -1.430567   -0.016788
671.484014   1.109301   -0.147300
671.546846   -0.192529   -0.438524
671.609677   0.307090   0.001636
671.672509   0.457320   -0.238111
671.735341   -1.331373   0.557278
671.798173   -1.013525   -0.804779
671.861005   1.061546   -0.086419
671.923837   -0.590835   0.503064
671.986669   0.684301   0.099886
672.049500   -0.732657   0.542838
672.112332   -0.895706   0.296027
672.175164   -1.368896   -0.064668
672.237996   -1.343041   0.056559
672.300828   -0.935718   -0.504408
672.363660   -0.634533   0.354218
672.426492   1.063820   0.159188
672.489323   1.179694   0.731395
672.552155   0.191285   0.305593
672.614987   -0.200978   -0.015929
672.677819   -0.986412   -0.307484
672.740651   1.225746   0.324795
672.803483   1.326845   -0.337087
672.866315   -0.267741   0.539554
672.929146   -1.117362   -0.099971
672.991978   1.264021   -0.631411
673.054810   0.831269   0.913831
673.117642   1.131933   -0.686793
673.180474   0.884140   0.715295
673.243306   -0.160112   0.004889
673.306138   0.768885   -0.443613
673.368969   1.011268   -0.103244
673.431801   1.272051   -0.655686
673.494633   0.965851   -0.372421
673.557465   -0.572162   -0.118186
673.620297   0.024000   -0.015140
673.683129   -0.883364   -0.577960
673.745960   -1.279230   0.035877
673.808792   0.492697   -0.539078
673.871624   0.320622   -0.355305
673.934456   -0.381771   -0.483516
673.997288   -0.403779   -0.451179
674.060120   0.411932   -0.377143
674.122952   0.629856   0.299769
674.185783   -1.176296   -0.396483
674.248615   -1.167543   -0.341937
674.311447   -1.424864   -0.412842
674.374279   -1.374534   -0.277040
674.437111   0.724486   0.354827
674.499943   -0.517365   -0.858346
674.562775   -1.175681   -0.009859
674.625606   1.044494   -0.358682
674.688438   0.387883   0.006600
674.751270   -0.542033   -0.687042
674.814102   -0.071702   -0.487254
674.876934   0.723505   0.461469
674.939766   -0.884139   0.060137
675.002598   0.153164   -0.147269
675.065429   -0.513549   -0.480048
675.128261   -0.718797   0.241908
675.191093   -1.020796   0.807474
675.253925   0.642861   0.604004
675.316757   1.313273   0.342654
675.379589   1.078488   0.613930
675.442421   -0.530208   0.774353
675.505252   0.765936   0.570027
675.568084   -0.282768   0.304371
675.630916   1.080095   0.027853
675.693748   -0.580024   0.059117
675.756580   0.128395   0.600658
675.819412   -0.821649   0.724150
675.882243   1.182296   0.260298
675.945075   1.267267   0.637394
676.007907   -1.072690   0.340764
676.070739   1.282362   -0.517466
676.133571   -0.488240   0.514249
676.196403   1.026694   -0.054056
676.259235   0.971004   -0.572470
676.322066   1.358875   -0.449734
676.384898   1.037636   0.826606
676.447730   0.717013   0.781332
676.510562   0.762019   -0.419491
676.573394   -0.114896   -0.012939
676.636226   -0.767320   -0.003731
676.699058   0.556277   -0.329460
676.761889   0.717887   0.591088
676.824721   -1.276815   -0.111314
676.887553   0.640119   -0.526071
676.950385   0.524240   -0.758436
677.013217   -0.964798   -0.716072
677.076049   0.984908   -0.894399
677.138881   0.310087   -0.642074
677.201712   0.796217   -0.068908
677.264544   0.855588   -0.826898
677.327376   -0.385736   -0.481753
677.390208   -0.221964   -0.691474
677.453040   -1.276794   -0.435410
677.515872   1.137675   -0.364669
677.578704   1.115009   -0.404505
677.641535   -1.065784   0.031400
677.704367   0.133311   -0.240454
677.767199   0.113190   -0.553465
677.830031   0.748215   0.248587
677.892863   0.200073   -0.002536
677.955695   -1.453957   -0.076250
678.018526   -0.909951   -0.808327
678.081358   -0.759367   0.145295
678.144190   -0.123977   -0.115376
678.207022   -0.688365   0.128027
678.269854   -0.858490   0.481300
678.332686   -0.852224   -0.521224
678.395518   0.088118   -0.001211
678.458349   0.702297   0.337138
678.521181   0.820744   0.372997
678.584013   0.931252   0.773466
678.646845   -1.284222   0.046344
678.709677   -0.455614   0.705879
678.772509   0.252541   0.355862
678.835341   1.063203   0.138352
678.898172   1.282035   -0.151802
678.961004   -0.969908   -0.305873
679.023836   -0.677309   0.595569
679.086668   1.201824   0.104938
679.149500   -0.342576   0.540869
679.212332   -0.617630   0.030431
679.275164   -0.548968   0.461980
679.337995   -0.293728   0.451042
679.400827   0.986587   -0.635350
679.463659   1.013300   -0.677023
679.526491   -0.249145   -0.009470
679.589323   0.360320   0.464416
679.652155   -0.876221   0.210906
679.714987   0.650614   0.604389
679.777818   0.664357   -0.638493
679.840650   1.232314   0.579048
679.903482   -0.245194   -0.057340
679.966314   0.399246   0.381257
680.029146   0.448616   0.392342
680.091978   -0.629478   -0.640071
680.154810   -0.993376   -0.179849
680.217641   0.228025   0.060343
680.280473   0.874652   0.386713
680.343305   0.238255   -0.614312
680.406137   0.471005   -0.050051
680.468969   0.748166   -0.807271
680.531801   -0.679841   -0.750915
680.594632   -1.103800   -0.743997
680.657464   -0.035981   -0.394585
680.720296   -1.199851   -0.077730
680.783128   -0.490607   -0.733464
680.845960   0.446551   -0.502448
680.908792   0.827027   -0.356019
680.971624   -0.971787   0.350345
681.034455   -0.777645   -0.837425
681.097287   0.453455   0.222229
681.160119   0.212679   0.139988
681.222951   -0.967261   -0.770543
681.285783   -1.008210   0.380508
681.348615   -1.212466   -0.622902
681.411447   0.654766   0.110785
681.474278   0.993178   0.556854
681.537110   0.277289   0.288982
681.599942   -0.488820   -0.334203
681.662774   -0.660578   -0.411820
681.725606   1.209555   0.493482
681.788438   -0.605151   0.338025
681.851270   -0.787331   0.060291
681.914101   -0.997328   0.749856
681.976933   0.745110   0.675251
682.039765   -0.488505   0.245418
682.102597   1.200701   0.276564
682.165429   -0.437877   0.212584
682.228261   1.327099   0.397230
682.291093   -0.402258   0.136676
682.353924   1.288020   0.043241
682.416756   1.163479   -0.534102
682.479588   -0.946927   0.346837
682.542420   -0.750427   0.358028
682.605252   1.211772   -0.304366
682.668084   -0.170532   0.048436
682.730915   0.698651   0.713125
682.793747   0.078122   0.322151
682.856579   0.611987   -0.521317
682.919411   -0.221321   -0.168249
682.982243   0.977340   0.692689
683.045075   1.412344   0.163425
683.107907   0.447745   -0.436557
683.170738   1.123054   -0.729814
683.233570   -0.861549   -0.671625
